serial,serialLabel,countryLabel,composerLabel,rarsRatingLabel,derivativeWorkLabel
http://www.wikidata.org/entity/Q11241331,Run=Dim,Япония,,,
http://www.wikidata.org/entity/Q12027303,Jája and Pája,Чехия,Petr Skoumal,,
http://www.wikidata.org/entity/Q12020906,Q12020906,Чехословакия,Emil Viklický,,
http://www.wikidata.org/entity/Q11789900,Q11789900,Польша,Люциан Кашицкий,,
http://www.wikidata.org/entity/Q11755469,Q11755469,Польша,Петр Хертел,,
http://www.wikidata.org/entity/Q11833767,The Ranch,Франция,,,
http://www.wikidata.org/entity/Q11833767,The Ranch,Германия,,,
http://www.wikidata.org/entity/Q12022249,Q12022249,Чехия,Карел Холас,,
http://www.wikidata.org/entity/Q11292953,Head In The Snowflakes,Швейцария,,,
http://www.wikidata.org/entity/Q11314021,Suraj: The Rising Star,Индия,,,
http://www.wikidata.org/entity/Q11317001,Табалуга,Германия,,,
http://www.wikidata.org/entity/Q11722915,Q11722915,Чехословакия,Pavel Krejča,,
http://www.wikidata.org/entity/Q12029914,Q12029914,Чехия,Роберт Джиса,,
http://www.wikidata.org/entity/Q10856220,Hamos the Green Chariot,Республика Корея,,,
http://www.wikidata.org/entity/Q11698080,Dreadfully Titled Movie,Польша,Jan Pospieszalski,,"The Reversed Mountain, or Dreadfully Titled Movie"
http://www.wikidata.org/entity/Q11773792,Q11773792,Чехословакия,Яромир Вомацка,,
http://www.wikidata.org/entity/Q12021653,Q12021653,Чехия,Petr Skoumal,,
http://www.wikidata.org/entity/Q11698080,Dreadfully Titled Movie,Польша,Матеуш Поспишальски,,"The Reversed Mountain, or Dreadfully Titled Movie"
http://www.wikidata.org/entity/Q11722953,Q11722953,Чехия,Jaroslav Krček,,
http://www.wikidata.org/entity/Q11706700,Q11706700,Чехия,Zdeněk John,,
http://www.wikidata.org/entity/Q11339173,Pozzie,Италия,,,
http://www.wikidata.org/entity/Q11816809,Q11816809,Польша,Adam Markiewicz,,
http://www.wikidata.org/entity/Q12027287,Q12027287,Чехия,Petr Skoumal,,
http://www.wikidata.org/entity/Q11819441,Q11819441,Польша,Marek Wilczyński,,
http://www.wikidata.org/entity/Q11823787,Q11823787,Польша,Adam Markiewicz,,
http://www.wikidata.org/entity/Q11823785,Q11823785,Польша,Adam Markiewicz,,
http://www.wikidata.org/entity/Q11736829,Kasztaniaki,Польша,Andrzej Krauze,,
http://www.wikidata.org/entity/Q11830146,Q11830146,Польша,Jan Pospieszalski,,
http://www.wikidata.org/entity/Q11687276,Q11687276,Польша,,,
http://www.wikidata.org/entity/Q11690513,O klukovi z plakátu,Чехословакия,Jaroslav Celba,,
http://www.wikidata.org/entity/Q11715710,Q11715710,Польша,,,
http://www.wikidata.org/entity/Q11302372,The Cobi Troupe,Испания,Xavier Capellas,,
http://www.wikidata.org/entity/Q11741340,Q11741340,Польша,,,
http://www.wikidata.org/entity/Q11767401,Q11767401,Польша,,,
http://www.wikidata.org/entity/Q11695755,Странные приключения козлика Матолека,Польша,Adam Markiewicz,,
http://www.wikidata.org/entity/Q11780479,Q11780479,Польша,,,
http://www.wikidata.org/entity/Q11773782,Q11773782,Чехословакия,Jiří Kolafa,,
http://www.wikidata.org/entity/Q11828496,Q11828496,Чехословакия,,,
http://www.wikidata.org/entity/Q11863372,Q11863372,Чехословакия,,,
http://www.wikidata.org/entity/Q10676954,Stackarsramsor,Швеция,,,
http://www.wikidata.org/entity/Q11917756,Q11917756,Испания,,,
http://www.wikidata.org/entity/Q10683882,The World of Tosh,Швеция,,,
http://www.wikidata.org/entity/Q11924461,Q11924461,Чехословакия,Jiří Kolafa,,
http://www.wikidata.org/entity/Q11773582,Q11773582,Италия,,,
http://www.wikidata.org/entity/Q11241331,Run=Dim,Республика Корея,,,
http://www.wikidata.org/entity/Q11262288,Kokomom,Республика Корея,,,
http://www.wikidata.org/entity/Q11274206,Mix Master: Final Force,Республика Корея,,,
http://www.wikidata.org/entity/Q11717396,Санджей и Крейг,США,Джон Двайер,,
http://www.wikidata.org/entity/Q11819450,Q11819450,Польша,Петр Хертел,,
http://www.wikidata.org/entity/Q11816813,Q11816813,Польша,Вальдемар Казанецкий,,
http://www.wikidata.org/entity/Q11722932,Q11722932,Чехия,,,
http://www.wikidata.org/entity/Q11836467,Q11836467,Чехия,,,
http://www.wikidata.org/entity/Q11784182,Miś Kudłatek,Польша,,,
http://www.wikidata.org/entity/Q11032819,Q11032819,Чехия,Jiří Strohner,,
http://www.wikidata.org/entity/Q12029414,Q12029414,Чехия,,,
http://www.wikidata.org/entity/Q11829995,Q11829995,Польша,Ежи Матушкевич,,
http://www.wikidata.org/entity/Q11735053,Kapitan Bomba,Польша,,,
http://www.wikidata.org/entity/Q11778287,Chicken Town,Франция,,,
http://www.wikidata.org/entity/Q11793662,Путешествие Гулливера,США,,,
http://www.wikidata.org/entity/Q11793662,Путешествие Гулливера,Франция,,,
http://www.wikidata.org/entity/Q11790281,Guess How Much I Love You,Австралия,,,
http://www.wikidata.org/entity/Q10900982,Звери,США,Джулиан Уасс,18+,
http://www.wikidata.org/entity/Q11358098,Bubáci a hastrmani,Чехия,Jan Rotter,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Ирландия,Майкл Уэйлен,,
http://www.wikidata.org/entity/Q2905862,Blake and Mortimer,Франция,,,
http://www.wikidata.org/entity/Q2905820,Голова Фреда,Франция,,,
http://www.wikidata.org/entity/Q2817988,"Зоологический переулок, 64",Великобритания,Роленд Ли,,
http://www.wikidata.org/entity/Q2915401,Visionaries: Knights of the Magical Light,США,,,
http://www.wikidata.org/entity/Q2916696,The Little Flying Bears,Хорватия,,,
http://www.wikidata.org/entity/Q2916354,Анималия,Австралия,,,
http://www.wikidata.org/entity/Q2915486,Динозаврики,Великобритания,,,
http://www.wikidata.org/entity/Q2732523,Peter Potamus,США,Хойт Куртин,,
http://www.wikidata.org/entity/Q2916354,Анималия,Великобритания,,,
http://www.wikidata.org/entity/Q2920077,Jimbo and the Jet Set,Великобритания,,,
http://www.wikidata.org/entity/Q2920485,Charlie Chalk,Великобритания,,,
http://www.wikidata.org/entity/Q2933545,The Legend of Calamity Jane,США,,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Великобритания,Майкл Уэйлен,,
http://www.wikidata.org/entity/Q2879179,Bagpuss,Великобритания,,,
http://www.wikidata.org/entity/Q2943760,The Adventures of Don Coyote and Sancho Panda,США,,,
http://www.wikidata.org/entity/Q2905862,Blake and Mortimer,Канада,,,
http://www.wikidata.org/entity/Q2905820,Голова Фреда,Канада,,,
http://www.wikidata.org/entity/Q2736505,Запутанные сказки о коте Феликсе,США,Club Foot Orchestra,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Германия,"Roger Joseph Manning, Jr.",,
http://www.wikidata.org/entity/Q2916696,The Little Flying Bears,Канада,,,
http://www.wikidata.org/entity/Q2915898,Пятёрка за крутость,Канада,,,
http://www.wikidata.org/entity/Q2737257,"Sagwa, the Chinese Siamese Cat",США,James Gelfand,,
http://www.wikidata.org/entity/Q2679797,Blazing Dragons,Канада,Амин Бхатиа,,
http://www.wikidata.org/entity/Q2930443,C.L.Y.D.E.,Канада,,,
http://www.wikidata.org/entity/Q2712263,Mort and Phil,Испания,,,
http://www.wikidata.org/entity/Q2939049,Carland Cross,Канада,,,
http://www.wikidata.org/entity/Q2738999,Clifford the Big Red Dog,Великобритания,Марк Мазерсбо,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Германия,Gregory Magee,,
http://www.wikidata.org/entity/Q2705147,Louie,Франция,,,Louie & Yoko: Build!
http://www.wikidata.org/entity/Q2900037,Robotix,США,Роберт Дж. Уолш,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Дания,Майкл Уэйлен,,
http://www.wikidata.org/entity/Q2912298,Что скажет Марта,США,Дэниэл Ингрэм,,
http://www.wikidata.org/entity/Q2633079,"Садись, двойка!",США,Дэвид Шварц,,
http://www.wikidata.org/entity/Q2891679,Серебряный конь,Австралия,Tasos Ioannides,,
http://www.wikidata.org/entity/Q2644182,The Legend of Zelda,США,,,
http://www.wikidata.org/entity/Q2734251,Джуманджи,США,Джим Лэтэм,,
http://www.wikidata.org/entity/Q2738999,Clifford the Big Red Dog,Великобритания,Джош Мэнселл,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Ирландия,"Roger Joseph Manning, Jr.",,
http://www.wikidata.org/entity/Q2895115,Бельфегор,Бельгия,Робер Марсель Лепаж,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Великобритания,"Roger Joseph Manning, Jr.",,
http://www.wikidata.org/entity/Q2779484,"God, the Devil and Bob",США,Шон Мюррей,,
http://www.wikidata.org/entity/Q2668194,Харви Бёрдман,США,Майкл Колер,,
http://www.wikidata.org/entity/Q2827217,Agrippine,Франция,,,
http://www.wikidata.org/entity/Q2928247,Bunny Maloney,Франция,,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Ирландия,Gregory Magee,,
http://www.wikidata.org/entity/Q2797497,Пим и Пом,Нидерланды,Alex Debicki,,
http://www.wikidata.org/entity/Q2737257,"Sagwa, the Chinese Siamese Cat",Канада,James Gelfand,,
http://www.wikidata.org/entity/Q2815986,3-South,США,Джеймс Л. Винейбл,,
http://www.wikidata.org/entity/Q2660900,Домашнее видео,США,,,
http://www.wikidata.org/entity/Q2636213,Братья Вентура,США,Джим Тёрлуэлл,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Великобритания,Gregory Magee,,
http://www.wikidata.org/entity/Q2743635,Валериан и Лорелин,Япония,Александр Азария,12+,
http://www.wikidata.org/entity/Q2918288,Приключения супербратьев Марио 3,США,Майкл Тавера,,
http://www.wikidata.org/entity/Q2900426,Берегитесь Бэтмена,США,Фредерик Вьедманн,,
http://www.wikidata.org/entity/Q2639120,Спроси у Альберта,Германия,,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Дания,"Roger Joseph Manning, Jr.",,
http://www.wikidata.org/entity/Q2895115,Бельфегор,Франция,Робер Марсель Лепаж,,
http://www.wikidata.org/entity/Q2912298,Что скажет Марта,Канада,Дэниэл Ингрэм,,
http://www.wikidata.org/entity/Q2887250,The Basketeers,Франция,Cut Killer,,
http://www.wikidata.org/entity/Q2668662,Отец прайда,США,,,
http://www.wikidata.org/entity/Q2937305,Капитан Фракасс,Франция,,,
http://www.wikidata.org/entity/Q2667119,Маша и Медведь,Россия,Василий Богатырев,,
http://www.wikidata.org/entity/Q2665490,Секретное шоу,Великобритания,,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Дания,Gregory Magee,,
http://www.wikidata.org/entity/Q2643626,Q2643626,Нидерланды,,,
http://www.wikidata.org/entity/Q2662980,Q2662980,Нидерланды,,,
http://www.wikidata.org/entity/Q2911095,G.I. Joe: A Real American Hero,США,,,
http://www.wikidata.org/entity/Q2697930,Сказки дядюшки Бобра,Франция,,,
http://www.wikidata.org/entity/Q2908509,Manu,Франция,,,
http://www.wikidata.org/entity/Q2698581,Plim Plim,Аргентина,,,
http://www.wikidata.org/entity/Q2873221,Q2873221,Франция,,,
http://www.wikidata.org/entity/Q2738999,Clifford the Big Red Dog,США,Марк Мазерсбо,,
http://www.wikidata.org/entity/Q2722904,"Фантастическая четвёрка (мультсериал, 1978)",США,,,
http://www.wikidata.org/entity/Q2723345,Бешеный Джек Пират,США,,,
http://www.wikidata.org/entity/Q2731795,Lippy the Lion & Hardy Har Har,США,,,
http://www.wikidata.org/entity/Q2697930,Сказки дядюшки Бобра,Канада,,,
http://www.wikidata.org/entity/Q2760256,Вакфу,Франция,Guillaume Houzé,,
http://www.wikidata.org/entity/Q2895115,Бельфегор,Канада,Робер Марсель Лепаж,,
http://www.wikidata.org/entity/Q2748766,Сказки Андерсена,Германия,Майкл Уэйлен,,
http://www.wikidata.org/entity/Q2734101,Maggie and the Ferocious Beast,Канада,,,
http://www.wikidata.org/entity/Q2700068,Рэмбо и силы свободы,США,Хаим Сабан,,
http://www.wikidata.org/entity/Q2777008,A Thousand and One... Americas,Испания,,,
http://www.wikidata.org/entity/Q2707472,Супер друзья,США,,,
http://www.wikidata.org/entity/Q2667921,Космический призрак,США,Сонни Шэррок,,
http://www.wikidata.org/entity/Q2921731,Boule et Bill,Франция,,,
http://www.wikidata.org/entity/Q2738999,Clifford the Big Red Dog,США,Джош Мэнселл,,
http://www.wikidata.org/entity/Q2921731,Boule et Bill,Канада,,,
http://www.wikidata.org/entity/Q2843534,City of Friends,Норвегия,,,
http://www.wikidata.org/entity/Q2846399,Wheel Squad,Франция,,,
http://www.wikidata.org/entity/Q2850002,Армагеддон животных,США,,,
http://www.wikidata.org/entity/Q2875960,Дикие Кратты,США,Pure West,,
http://www.wikidata.org/entity/Q2898242,Spy Groove,США,,,
http://www.wikidata.org/entity/Q2863441,Тандарр-варвар,США,,,
